sku;product_name;created_at;updated_at;status;tax_class_id;brand;barcode;product_type;product_typology;product_condition;authorized_shop_sale;product_sales;rating_summary;total_reviews
79423225;Citizen SDC-4310 - calculatrice de bureau;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Citizen;45600000000000000;StockÃ©;standard;;;2.0;;0.0
79365591;HQ cÃ¢ble de tÃ©lÃ©phone - 3 m;2025-05-24 18:05:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;HQ;541000000000000000;StockÃ©;standard;;;2.0;;0.0
79365592;HQ cÃ¢ble de tÃ©lÃ©phone - 3 m;2025-05-24 18:05:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;HQ;541000000000000000;StockÃ©;standard;;;2.0;;0.0
79365598;HQ cÃ¢ble de tÃ©lÃ©phone - 10 m;2025-05-24 18:05:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;HQ;541000000000000000;StockÃ©;standard;;;2.0;;0.0
79365601;HQ adaptateur tÃ©lÃ©phone;2025-05-24 18:05:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;HQ;541000000000000000;StockÃ©;standard;;;2.0;;0.0
79365626;Samsung SF-760P - imprimante multifonction (Noir et blanc);2025-05-25 05:41:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Samsung;881000000000000000;StockÃ©;standard;;;2.0;;0.0
79365663;Armor K12588 - noir - cartouche d'encre (alternative pourÂ : Epson T1281);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Armor;311000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79365664;Armor K12589 - cyan - cartouche d'encre (alternative pourÂ : Epson T1282);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Armor;311000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79365665;Armor K12590 - magenta - cartouche d'encre (alternative pourÂ : Epson T1283);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Armor;311000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79365666;Armor K12591 - jaune - cartouche d'encre (alternative pourÂ : Epson T1284);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Armor;311000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79419768;Sigel - porte-cartes de visite;2025-05-25 13:45:00;2025-05-28 23:45:00;Enabled;Classe de taxe produit 20%;Sigel;400000000000000000;StockÃ©;standard;;;6.0;;0.0
79374016;Samsung CLT-406S - noir - cartouche laser d'origine;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Samsung;19200000000000000;StockÃ©;cartridge;Produit Neuf;True;22.0;4 Ã©toiles;14.0
79374017;Canon PIXMA MX435 - imprimante multifonction (couleur);2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;;0.0
56578;HP 78 - 3 couleurs - cartouche d'encre originale (C6578D);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;40000000000000000;StockÃ©;cartridge;Produit Neuf;;2.0;4 Ã©toiles;9.0
79416497;Viquel The Good Way - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79416499;Viquel Coca-Cola - Sac Ã  dos - 1 Compartiment;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79416509;Coca Cola Trousse Black 2 compartiments Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79416513;Viquel Dentelle - trousse;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79416524;Coca Cola Trousse Van 1 compartiment Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;40100000000000000;StockÃ©;standard;;;4.0;;0.0
79416525;Trousse Step 3 coloris disponibles 3 compartiments Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79416564;Chipie Trousse Hey Dog ! Ronde 1 compartiment Hamelin ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Chipie;305000000000000000;StockÃ©;standard;;;2.0;;0.0
108775;HP 363 - magenta clair - cartouche d'encre originale (C8775EE);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;40000000000000000;StockÃ©;cartridge;;;2.0;4 Ã©toiles;4.0
10936;Sagem DRM 736 - kit tambour;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;SAGEM;343000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79431089;Cartouche compatible Canon PGI-2500XL - pack de 4 - noir, cyan, magenta, jaune - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;True;20000.0;1 Ã©toiles;3.0
79431211;Fellowes Powershred 8Mc - destructeur de documents coupe croisÃ©e microparticules - 8 feuilles - Corbeille 14 litres;2025-05-25 02:32:00;2025-05-28 21:17:00;Enabled;Classe de taxe produit 20%;Fellowes;43859724697;StockÃ©;standard;Produit Neuf;True;54.0;4 Ã©toiles;18.0
79416672;Bagtrotter Marie - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Bagtrotter;201000000000000000;StockÃ©;standard;;;2.0;;0.0
79416673;Bagtrotter Winnie - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Bagtrotter;201000000000000000;StockÃ©;standard;;;2.0;;0.0
79416674;Bagtrotter Disney Dory - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Bagtrotter;201000000000000000;StockÃ©;standard;;;2.0;;0.0
79416676;Bagtrotter Disney Mickey - trousse;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Bagtrotter;489000000000000000;StockÃ©;standard;;;2.0;;0.0
79416677;Bagtrotter Marie - trousse;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Bagtrotter;489000000000000000;StockÃ©;standard;;;2.0;;0.0
79423267;EBP Compta LibÃ©rale Dynamic - abonnement 12 mois - 1 utilisateur;2025-05-25 09:18:00;2025-05-28 22:41:00;Enabled;Classe de taxe produit 20%;EBP Informatique;34400000000000000;StockÃ©;standard;;;2.0;;0.0
79419954;Apli Agipa - 4000 Ãtiquettes adhÃ©sives blanches multi-usages - 45,7 x 25,4 mm - coins arrondis - rÃ©f 102164;2025-05-25 05:01:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Agipa;327000000000000000;StockÃ©;standard;Produit Neuf;True;8.0;;0.0
79419955;Apli Agipa - 8400 Ãtiquettes adhÃ©sives blanches multi-usages - 46 x 11,1 mm - coins arrondis - rÃ©f 102165;2025-05-25 05:01:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Agipa;327000000000000000;StockÃ©;standard;Produit Neuf;True;2.0;;0.0
79419956;Apli Agipa - 2400 Ãtiquettes adhÃ©sives blanches multi-usages - 50 x 50 mm - coins droits - rÃ©f 102166;2025-05-25 05:01:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Agipa;327000000000000000;StockÃ©;standard;Produit Neuf;True;13.0;;0.0
79392305;Tech air - Protection Ã  rabat pour tablette universel 10 pouces - rÃ©versible - noir, gris foncÃ©;2025-05-25 06:16:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;techair;506000000000000000;StockÃ©;standard;;;2.0;;0.0
79392306;Tech air - Protection Ã  rabat pour tablette universel 7 pouces - rÃ©versible - vert, gris clair;2025-05-25 06:16:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;techair;506000000000000000;StockÃ©;standard;;;2.0;;0.0
79392307;Tech air - Protection Ã  rabat pour tablette universel 10 pouces - rÃ©versible - vert, gris clair;2025-05-25 06:16:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;techair;506000000000000000;StockÃ©;standard;;;2.0;;0.0
79429094;HP 991A - magenta - PageWide - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;19100000000000000;StockÃ©;cartridge;;;2.0;;0.0
79429095;HP 991A - jaune - PageWide - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;19100000000000000;StockÃ©;cartridge;;;2.0;;0.0
79429096;HP 991A - noir - PageWide - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;19100000000000000;StockÃ©;cartridge;;;2.0;;0.0
79429099;HP 991X - jaune - cartouche d'encre originale (M0J98AE);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;19100000000000000;StockÃ©;cartridge;Produit Neuf;True;2.0;;0.0
79429100;HP 991X - noir - cartouche d'encre originale (M0K02AE);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;HP;19100000000000000;StockÃ©;cartridge;Produit Neuf;True;2.0;4 Ã©toiles;2.0
59440;Epson T0594 OrchidÃ©e - jaune - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Epson;872000000000000000;StockÃ©;cartridge;Produit Neuf;True;2.0;;0.0
79374399;Quo Vadis Ben- Trousse - MÃ©tal;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Quo Vadis;337000000000000000;StockÃ©;standard;;;2.0;;0.0
79374415;Quo Vadis Ben- Trousse - Plumier;2025-05-26 17:50:00;2025-05-28 18:01:00;Enabled;Classe de taxe produit 20%;Quo Vadis;337000000000000000;StockÃ©;standard;;;2.0;;0.0
79374455;Quo Vadis Marilyn Monroe - Trousse - MÃ©tal;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Quo Vadis;337000000000000000;StockÃ©;standard;;;2.0;;0.0
79427416;Chacha Cartable Snowflake 36 cm 2 compartiments Kidabord ;2025-05-24 21:09:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Kid'Abord;366000000000000000;StockÃ©;standard;;;2.0;;0.0
59640;Epson T0596 OrchidÃ©e - magenta clair - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Epson;596404;StockÃ©;cartridge;Produit Neuf;True;2.0;;0.0
79421596;Fellowes Lunar + A4 - Plastifieuse A4 - 125 microns - rose;2025-05-25 13:21:00;2025-05-28 23:45:00;Enabled;Classe de taxe produit 20%;Fellowes;43859724383;StockÃ©;standard;;;2.0;;0.0
79421597;Fellowes Lunar + A3 - Plastifieuse A3 - de 80 Ã  125 microns - bleu;2025-05-25 13:21:00;2025-05-28 23:45:00;Enabled;Classe de taxe produit 20%;Fellowes;43859724390;StockÃ©;standard;Produit Neuf;True;68.0;5 Ã©toiles;1.0
79421598;Fellowes Lunar + A4 - Plastifieuse A4 - de 80 Ã  125 microns - bleu;2025-05-25 13:21:00;2025-05-28 23:45:00;Enabled;Classe de taxe produit 20%;Fellowes;43859724406;StockÃ©;standard;Produit Neuf;True;12.0;3 Ã©toiles;2.0
44073;Ricoh Type 1255D - 1 - kit toner;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Ricoh;201000000000000000;StockÃ©;cartridge;;;2.0;;0.0
44140;Epson T0441 Parasol - Ã  rendement Ã©levÃ© - noir - original - cartouche d'encre ;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Epson;400000000000;StockÃ©;cartridge;;;2.0;4 Ã©toiles;1.0
44240;Epson T0442 Parasol - cyan - cartouche d'encre originale;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Epson;872000000000000000;StockÃ©;cartridge;;;2.0;;0.0
4432100;Epson Photo Quality Ink Jet Paper - papier - 100 feuille(s) - A4 - 102 g/mÂ²;2025-05-25 12:13:00;2025-05-28 23:12:00;Enabled;Classe de taxe produit 20%;Epson;40000000000000000;StockÃ©;standard;;;2.0;;0.0
4443140;Epson T0431 Lunettes - Ã  rendement Ã©levÃ© - noire - originale - cartouche d'encre ;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Epson;872000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79423757;Canon i-SENSYS MF633Cdw - imprimante multifonction - couleur - laser;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Canon;455000000000000000;StockÃ©;standard;;;2.0;2 Ã©toiles;2.0
79423768;Waateck - Batterie externe - Li-pol - 1,5A - Blanc;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;Waateck;370000000000000000;StockÃ©;standard;Produit Neuf;;2.0;;0.0
79423769;Genius Kit main libre - Ecouteurs filaire avec micro - intra-auriculaire - noir ;2025-05-24 23:48:00;2025-05-28 20:40:00;Enabled;Classe de taxe produit 20%;Genius;471000000000000000;StockÃ©;standard;;;2.0;;0.0
79367143;Urban Factory Cable USB to 30pin MFI certified - White 1m - cÃ¢ble de charge uniquement - 1 m;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;Urban Factory;376000000000000000;StockÃ©;standard;;;2.0;;0.0
79367144;Urban Factory Cable USB to 30pin MFI certified - Black 1m - cÃ¢ble de chargement / de donnÃ©es - 1 m;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;Urban Factory;376000000000000000;StockÃ©;standard;;;2.0;;0.0
79395284;Oxbow Chill - Sac Ã  dos - 33 x 16 x 47;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;OXBOW;305000000000000000;StockÃ©;standard;;;2.0;;0.0
79429295;Brother MFC-L2730DW - imprimante laser multifonction monochrome A4 - Wifi;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Brother;498000000000000000;StockÃ©;standard;Produit Neuf;True;81.0;4 Ã©toiles;12.0
79429296;Epson WorkForce Pro WF-C5790DWF - imprimante multifonction jet d'encre couleur A4 - Wifi, USB, NFC;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Epson;872000000000000000;StockÃ©;standard;Produit Neuf;True;2.0;5 Ã©toiles;2.0
79429297;Epson WorkForce Pro WF-C5710DWF - imprimante multifonction jet d'encre couleur A4  - Wifi, USB, NFC;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Epson;872000000000000000;StockÃ©;standard;Produit Neuf;;2.0;;0.0
79427545;Trousse Indian Colours Triangulaire 4 coloris disponibles 1 compart;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79427546;Trousse My colours Ronde 1 compartiment Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79427547;Trousse Forest Triangulaire 4 coloris disponibles 1 comp Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79427552;Trousse Vitamin 2 coloris disponibles 1 compartiment Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79427555;Trousse Artist 4 dÃ©cors disponibles 1 compartiment Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
79427557;Trousse Teen 3 dÃ©cors disponibles 1 compartiment Viquel ;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Viquel;314000000000000000;StockÃ©;standard;;;2.0;;0.0
10083;Texas Instruments TI-83 Plus - calculatrice graphique;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Texas Instruments;324000000000000000;StockÃ©;standard;;;2.0;;0.0
79355350;LOGITECH S150 - Mini enceinte multmÃ©dia connexion USB - 1,2W;2025-05-25 04:39:00;2025-05-28 21:28:00;Enabled;Classe de taxe produit 20%;Logitech;510000000000000000;StockÃ©;standard;Produit Neuf;True;23.0;5 Ã©toiles;3.0
79355364;Logitech Z-523 - systÃ¨me de haut-parleur - pour PC;2025-05-25 04:39:00;2025-05-28 21:28:00;Enabled;Classe de taxe produit 20%;Logitech;510000000000000000;StockÃ©;standard;;;2.0;;0.0
79355366;Logitech Z-320 - haut-parleurs - pour PC;2025-05-25 04:39:00;2025-05-28 21:28:00;Enabled;Classe de taxe produit 20%;Logitech;510000000000000000;StockÃ©;standard;;;2.0;;0.0
79431751;Fellowes Powershred 12C - destructeur de documents coupe croisÃ©e -12 feuilles - Corbeille 12 litres ;2025-05-25 02:32:00;2025-05-28 21:17:00;Enabled;Classe de taxe produit 20%;Fellowes;43859732326;StockÃ©;standard;Produit Neuf;True;104.0;4 Ã©toiles;9.0
79431752;Fellowes - 100 anneaux de reliure en mÃ©tal - 6 mm - jusqu'Ã  35 feuilles - blanc;2025-05-25 12:37:00;2025-05-28 23:36:00;Enabled;Classe de taxe produit 20%;Fellowes;77511532153;StockÃ©;standard;Produit Neuf;True;3.0;;0.0
79431753;Fellowes - 100 anneaux de reliure en mÃ©tal - 6 mm - jusqu'Ã  35 feuilles - noir;2025-05-25 12:37:00;2025-05-28 23:36:00;Enabled;Classe de taxe produit 20%;Fellowes;77511532184;StockÃ©;standard;Produit Neuf;True;6.0;;0.0
79429499;Cartouche compatible Epson T7894 - jaune - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;True;2.0;;0.0
79429500;Cartouche compatible HP 72XL - noir mat- Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit RemanufacturÃ©;;2.0;;0.0
79429501;Cartouche compatible HP 72XL - gris - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit RemanufacturÃ©;;2.0;;0.0
79429502;Cartouche compatible HP 72XL - jaune - UPrint H.72XLY  ;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;;2.0;;0.0
79367572;Canon MP121-MG - calculatrice avec imprimante;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;;0.0
79367575;Canon HS-121TGA - calculatrice de bureau;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;;0.0
79367576;Canon HS-121TGA - calculatrice de bureau;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;;0.0
79367579;Canon LS-120TSG - calculatrice de bureau;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;5 Ã©toiles;1.0
79367580;calculatrice de bureau Canon HS-1200TCG - 12 chiffres - alimentation batterie et solaire;2025-05-24 20:39:00;2025-05-28 19:15:00;Enabled;Classe de taxe produit 20%;Canon;4960000000000000;StockÃ©;standard;;;2.0;;0.0
79375013;ONLINE Mini Touch - stylet - Jaune;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;ONLINE;401000000000000000;StockÃ©;standard;;;2.0;;0.0
79375014;ONLINE Mini Touch - stylet - Vert;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;ONLINE;401000000000000000;StockÃ©;standard;;;2.0;;0.0
79424040;Brother MFC-L8900CDW - imprimante laser multifonction couleur A4 - Wifi;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Brother;498000000000000000;StockÃ©;standard;Produit Neuf;False;2.0;;0.0
79424041;Brother MFC-L9570CDW - imprimante laser multifonction couleur A4 - Wifi;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Brother;498000000000000000;StockÃ©;standard;Produit Neuf;False;2.0;5 Ã©toiles;1.0
79417660;Exacompta - 100 couvertures Ã  reliure A4 (21 x 29,7 cm) - 270 g/mÂ² - rouge;2025-05-25 12:37:00;2025-05-28 23:36:00;Enabled;Classe de taxe produit 20%;Exacompta;329000000000000000;StockÃ©;standard;Produit Neuf;True;35.0;;0.0
79417662;Exacompta Evercover - 100 feuilles - blanc - A4 (21 x 29,7 cm) - 270 g/mÂ²;2025-05-25 12:37:00;2025-05-28 23:36:00;Enabled;Classe de taxe produit 20%;Exacompta;329000000000000000;StockÃ©;standard;;True;34.0;;0.0
79417663;Exacompta Evercover - 100 feuilles - ivoire - A3 (29,7 x 42 cm) - 270 g/mÂ²;2025-05-25 12:37:00;2025-05-28 23:36:00;Enabled;Classe de taxe produit 20%;Exacompta;329000000000000000;StockÃ©;standard;;;4.0;;0.0
3323;Reskal LD25 - DÃ©tecteur de faux billets et documents;2025-05-25 02:32:00;2025-05-28 21:17:00;Enabled;Classe de taxe produit 20%;Reskal;376000000000000000;StockÃ©;standard;Produit Neuf;True;57.0;;0.0
79363674;Brother P-Touch PT-2730VP - Ã©tiqueteuse - deux couleurs (monochrome) - transfert thermique;2025-05-25 23:55:00;2025-05-29 09:42:00;Enabled;Classe de taxe produit 20%;Brother;498000000000000000;StockÃ©;standard;;;2.0;;0.0
79417756;Samsonite Disney Ultimate Cars Classic - trousse;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Samsonite;541000000000000000;StockÃ©;standard;;;2.0;;0.0
38340;Maped Precise - Ciseaux bouts pointus - 13 cm;2025-05-25 11:35:00;2025-05-28 23:12:00;Enabled;Classe de taxe produit 20%;Maped;315000000000000000;StockÃ©;standard;Produit Neuf;True;702.0;;2.0
384020;Maped Tatoo - Ciseaux - 160 mm;2025-05-25 11:35:00;2025-05-28 23:12:00;Enabled;Classe de taxe produit 20%;Maped;315000000000000000;StockÃ©;standard;;;2.0;;0.0
243185;ELBA Fantaisies TrapÃ¨ze - trousse;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Oxford;305000000000000000;StockÃ©;standard;;;3.0;;0.0
114017;Apli Agipa - Etui A5 - 2304 Ãtiquettes blanches multi-usages - 8 x 20 mm - coins arrondis - rÃ©f 114017;2025-05-25 05:01:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Agipa;327000000000000000;StockÃ©;standard;Produit Neuf;True;95.0;;1.0
114019;Apli Agipa - Etui A5 - 160 Ãtiquettes blanches multi-usages - 38,5 x 65 mm - coins arrondis - rÃ©f 114019;2025-05-25 05:01:00;2025-05-28 21:48:00;Enabled;Classe de taxe produit 20%;Agipa;327000000000000000;StockÃ©;standard;Produit Neuf;True;196.0;;0.0
79361967;Cartouche compatible HP 78 - cyan, magenta, jaune - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;True;47.0;2 Ã©toiles;8.0
79361968;UPrint H-20B - XL Capacity - noir - remanufacturÃ© - cartouche d'encre (alternative pourÂ : HP C6614BK);2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;;;2.0;;0.0
79422527;Bombata COCCO - Trousse - vert;2025-05-26 00:25:00;2025-05-29 09:59:00;Enabled;Classe de taxe produit 20%;Bombata;805000000000000000;StockÃ©;standard;;;2.0;;0.0
401015;WONDAY - Cutter rÃ©tractable - autobloquant - 9.5 mm;2025-05-28 09:11:00;2025-05-28 23:12:00;Enabled;Classe de taxe produit 20%;Wonday;34600000000000000;StockÃ©;standard;Produit Neuf;;173.0;;0.0
401045;Wonday - Cutter rÃ©tractable - 9.5 mm;2025-05-28 09:11:00;2025-05-28 23:12:00;Enabled;Classe de taxe produit 20%;Wonday;34600000000000000;StockÃ©;standard;Produit Neuf;True;20000.0;;1.0
79361970;Cartouche compatible HP 17 - cyan, magenta, jaune - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;True;15.0;;0.0
79361971;Cartouche compatible HP 56 - noir - Uprint;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;UPrint;358000000000000000;StockÃ©;cartridge;Produit Neuf;True;101.0;5 Ã©toiles;3.0
79416048;Kid'Abord - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Kid'Abord;366000000000000000;StockÃ©;standard;;;2.0;;0.0
79416049;Kid'Abord NBA PLAYBALL - sac Ã  dos;2025-05-25 15:13:00;2025-05-29 00:11:00;Enabled;Classe de taxe produit 20%;Kid'Abord;366000000000000000;StockÃ©;standard;;;2.0;;0.0
79428097;Ricoh - SP4510SF - imprimante multifonction - monochrome - laser;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Ricoh;496000000000000000;StockÃ©;standard;;;2.0;;0.0
79428098;Ricoh SP 4500E - noir - cartouche laser d'origine;2025-05-24 21:50:00;2025-05-28 19:56:00;Enabled;Classe de taxe produit 20%;Ricoh;496000000000000000;StockÃ©;cartridge;Produit Neuf;True;6.0;;0.0
79428100;Ricoh - SPC340DN - imprimante -couleur - laser;2025-05-25 07:47:00;2025-05-28 22:10:00;Enabled;Classe de taxe produit 20%;Ricoh;496000000000000000;StockÃ©;standard;;;2.0;;0.0
79377230;MCA - protection d'Ã©cran;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;MCA;370000000000000000;StockÃ©;standard;;;2.0;;0.0
79377231;Muvit - casque;2025-05-24 23:48:00;2025-05-28 20:40:00;Enabled;Classe de taxe produit 20%;muvit;370000000000000000;StockÃ©;standard;;;2.0;;0.0
79377235;Muvit Msound - casque;2025-05-24 23:48:00;2025-05-28 20:40:00;Enabled;Classe de taxe produit 20%;muvit;370000000000000000;StockÃ©;standard;;;2.0;;0.0
79377245;Muvit - protection d'Ã©cran;2025-05-25 19:47:00;2025-05-29 01:10:00;Enabled;Classe de taxe produit 20%;muvit;370000000000000000;StockÃ©;standard;;;2.0;;0.0
